desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species
441407202600242,믹스견,2026(60일미만)(년생),M,N,매우온순함,위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,새끼,dog
441407202600241,믹스견,2025(년생),F,N,온순함,위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,새끼,dog
441407202600240,말티즈,2024(년생),M,N,매우온순함,위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,성체,dog
441405202600359,푸들,2020(년생),M,N,"파란색 체크 원피스 착용, 콧잔등 벗겨짐",용인시 동물보호센터,경기도 용인시 처인구 중부대로 1074-1 (삼가동) 용인시 동물보호센터,031-6193-3463,보호중,성체,dog
441403202600076,한국 고양이,2026(60일미만)(년생),F,N,"4주추정,수유필요,허피스",한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) ,031-296-0124,보호중,새끼,cat
441393202600228,한국 고양이,2026(년생),F,U,"나이미상,뇌질환의심,케이지유기추정",한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,보호중,새끼,cat
441391202600224,먼치킨,2024(년생),F,U,"먼치킨 킬트, 구조 당시 경계로 인한 하악질 및 공격성",평택시동물보호센터,경기도 평택시 청북읍 청북로 497  ,031-8024-8080,보호중,성체,dog
441390202600076,믹스견,2026(60일미만)(년생),F,U,겁많음,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,031-296-0124,보호중,새끼,dog
441386202600090,기타축종,2023(년생),Q,N,"부리 부러짐, 머리에 상처, 매우 순함",가나동물병원,경기도 부천시 소사구 경인로 72 (송내동) ,032-665-0075,종료(반환),성체,dog
441378202600129,믹스견,2026(60일미만)(년생),Q,U,구토,펫앤쉘터동물병원,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ",031-714-8392,보호중,새끼,dog
431372202600123,한국 고양이,2025(년생),F,N,교통사고혹은낙상추정,산타클라라동물병원,울산광역시 중구 다운로 1 (다운동) 대왕빌딩 1층,052-244-4296,종료(반환),새끼,cat
431370202600104,한국 고양이,2024(년생),M,Y,"후구골절(교통사고추정),",강남동물병원,울산광역시 남구 돋질로 232 (달동) 1층,052-271-0075,보호중,성체,cat
431370202600101,말티즈,2023(년생),M,Y,"기관지협착증, 성격온순",강남동물병원,울산광역시 남구 돋질로 232 (달동) 1층,052-271-0075,종료(반환),성체,dog
431370202600100,푸들,2024(년생),M,Y,성격 순하고 착함. 사람 좋아하고 잘따름.,강남동물병원,울산광역시 남구 돋질로 232 (달동) 1층,052-271-0075,종료(반환),성체,dog
431370202600099,한국 고양이,2026(60일미만)(년생),M,N,"태어난지10일전후,인공포유지.후구골절",강남동물병원,울산광역시 남구 돋질로 232 (달동) 1층,052-271-0075,보호중,새끼,cat
430365202600063,말티즈,2018(년생),F,U,특이사항 없음,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,종료(반환),노령,dog
429363202600072,믹스견,2025(년생),F,U,"26-0140 웅이, 쇠 리드줄 착용 후 입소",광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,새끼,dog
429361202600011,스피츠,2018(년생),F,U,"26-0139 이슬, 내장칩은 있으나 소유자 확인 불가",광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,종료(반환),노령,dog
428358202600039,믹스견,2025(년생),F,N,"감기,장염증세",경동동물병원,인천광역시 중구 개항로 68 (경동) ,032-765-9988,보호중,새끼,dog
428358202600038,믹스견,2025(년생),M,N,"감기,장염증세",경동동물병원,인천광역시 중구 개항로 68 (경동) ,032-765-9988,보호중,새끼,dog
428351202600088,믹스견,2023(년생),M,N,많이 긴장한 상태로 구조되었고 약간의 장염 증세,경동동물병원,인천광역시 중구 개항로 68 (경동) ,032-765-9988,보호중,성체,dog
428349202600119,믹스견,2021(년생),M,Y,"2마리 같이 구조, 순함, 전신 짧게 미용되어 있음",신공항동물병원,인천광역시 중구 운남동로3번길 9 (운남동) ,032-751-4598,보호중,성체,dog
428349202600118,말티즈,2019(년생),M,Y,"2마리 같이 구조, 순함, 얼굴과 발 미용되어있음",신공항동물병원,인천광역시 중구 운남동로3번길 9 (운남동) ,032-751-4598,보호중,성체,dog
427348202600194,믹스견,2025(년생),M,N,"유순함, 4개월령 추정",119동물병원,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍) ,070-8028-1195,종료(반환),새끼,dog
427343202600163,기타,2025(년생),F,U,매우 온순. 친칠라 엑조틱 숏헤어 또는 페르시안 친칠라,대구수의사회(아이펫),대구광역시 서구 서대구로 64 (평리동) ,053-573-1175,보호중,새끼,dog
427341202600061,한국 고양이,2025(년생),F,N,눈과 입 출혈,대구시수의사회(동인),대구광역시 중구 동인동4가 국채보상로 724 ,070-4466-1575,보호중,새끼,cat
426338202600031,믹스묘,2026(년생),F,Y,"티엔알됨, 귀컷팅, 호흡기 질환, 기력 저하, 검정+갈색",(사)동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat
426338202600030,믹스견,2013(년생),F,U,"순함, 주인 연락됨, 갈+흰",(사)동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,종료(반환),노령,dog
411320202600110,믹스견,2025(년생),F,N,겁이많음  들개,디아크 동물종합병원,서울특별시 동작구 장승배기로27길 18 (노량진동) 1층,02-816-7582,보호중,새끼,dog
411320202600109,믹스견,2026(년생),F,N,겁이많음  들개자견,디아크 동물종합병원,서울특별시 동작구 장승배기로27길 18 (노량진동) 1층,02-816-7582,보호중,새끼,dog
442433202600135,한국 고양이,2025(년생),F,N,설사하는 고양이,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,cat
442433202600134,믹스견,2026(60일미만)(년생),M,N,유기견이 나은 강아지,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,dog
442433202600133,믹스견,2026(60일미만)(년생),M,N,유기견이 나은 강아지,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,dog
442433202600132,믹스견,2026(60일미만)(년생),M,N,유기견이 나은 강아지,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,dog
442433202600131,믹스견,2026(60일미만)(년생),F,N,피부병,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,dog
442433202600130,믹스견,2026(60일미만)(년생),M,N,피부병,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,dog
442433202600129,믹스견,2026(60일미만)(년생),M,N,피부병,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,dog
442433202600128,믹스견,2026(60일미만)(년생),F,N,유기견이 나은 강아지,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,dog
442433202600127,믹스견,2026(60일미만)(년생),F,N,유기견이 나은 강아지,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,dog
442433202600126,믹스견,2026(60일미만)(년생),M,N,유기견이 나은 강아지,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,dog
442433202600125,믹스견,2026(60일미만)(년생),F,N,유기견이 나은 강아지,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,dog
442433202600124,믹스견,2026(60일미만)(년생),F,N,유기견이 나은 강아지,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,dog
442433202600123,믹스견,2026(60일미만)(년생),M,N,유기견이 나은 강아지,인제군동물보호센터,강원특별자치도 인제군 인제읍 덕산로 256-41  ,033-460-2473,보호중,새끼,dog
448533202600097,믹스견,2025(년생),M,N,생후1살추정(2026.03.18기준),통영시동물보호센터,경상남도 통영시 광도면 전두1길 9-8  ,055-650-6250,보호중,새끼,dog
431373202600288,한국 고양이,2023(년생),Q,N,"뒷다리 마비, 구내염심함",울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,052-238-6113,보호중,성체,cat
431373202600287,믹스견,2023(년생),M,N,"빨간 목테 착용, 귀처짐",울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,052-238-6113,보호중,성체,dog
448535202600139,푸들,2025(년생),F,U,김해시-126,(사)동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,새끼,dog
445479202600234,믹스견,2026(년생),F,N, 새끼 강아지.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,새끼,dog
445479202600233,믹스견,2026(년생),F,N, 새끼 강아지.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,새끼,dog
445479202600232,믹스견,2026(년생),M,N, 새끼 강아지.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,새끼,dog
445479202600231,믹스묘,2026(년생),Q,N, 새끼 고양이.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,새끼,cat
441553202600670,한국 고양이,2026(년생),F,U,겁은 조금 있으나 순한편/핑크코를 가지고 있음/털 무늬가 멋있음,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,cat
428356202600163,믹스견,2025(년생),F,N,"상가주변 배회,성격이 있음",한마음동물병원,경기도 김포시 통진읍 김포대로 2025  ,032-562-0075,보호중,새끼,dog
441559202600193,믹스견,2022(년생),M,N,온순. 갈색 목줄. 코 갈색. 왼 귀 상처/외이염. 얼굴 자잘한 흉터. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,성체,dog
441559202600192,비숑 프리제,2020(년생),F,U,온순. 얌전. 사람 좋아함. 눈곱. 치석. 꼬리 단미 안됨. 털 때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,성체,dog
450650202600596,믹스견,2026(년생),F,N,개체관리번호 0545 - 3개월,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
450650202600595,믹스견,2024(년생),F,U,개체관리번호 0544,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,성체,dog
450650202600594,푸들,2021(년생),M,N,개체관리번호 0543 - 빨간목줄/포피염,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,성체,dog
450650202600593,푸들,2021(년생),F,U,개체관리번호 0542 - 파란목줄,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,성체,dog
448567202600288,기타축종,2026(60일미만)(년생),Q,U,"왼쪽 다리에 링 착용 (R9061), 어깨에 올라 타는 걸 좋아함, 켄넬 탈출해서 자꾸 어?에 올라옴",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,종료(자연사),새끼,dog
448567202600287,믹스견,2026(60일미만)(년생),M,N,"26년 2월생 추정, 남매들 중 작은 편, 구충제 드시고 뾰로통함 (공고 중 입양 가능) (입양 완료)",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,새끼,dog
448567202600286,믹스견,2026(60일미만)(년생),M,N,"26년 2월생 추정, 남매들 중 작은 편, 밥도 제일 잘 먹음 (공고 중 입양 가능)",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,새끼,dog
448567202600285,믹스견,2026(60일미만)(년생),F,N,"26년 2월생 추정, 자신감 있어 보이는 귀염둥이지만 사실은 엄살쟁이 (공고 중 입양 가능)",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,새끼,dog
448567202600284,믹스견,2026(60일미만)(년생),M,N,"26년 2월생 추정, 카메라만 보면 고개 돌리는 부끄럼쟁이 (공고 중 입양 가능)",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,새끼,dog
448567202600283,믹스견,2026(60일미만)(년생),M,N,"26년 2월생 추정, 그림 같은 입모양과 엎드려서 사진 찍히는 여유를 가짐 (공고 중 입양 가능)",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,새끼,dog
448567202600282,믹스견,2026(60일미만)(년생),M,N,"26년 2월생 추정, 머리부터 코까지 이어지는 번개 모양 흰 선이 포인트 (공고 중 입양 가능)",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,새끼,dog
448567202600281,믹스견,2026(60일미만)(년생),F,N,"26년 2월생 추정, 눈 주변 모색이 예쁨, 이마 흰색 라인이 포인트 (공고 중 입양 가능)",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,새끼,dog
448567202600280,믹스견,2026(60일미만)(년생),F,N,"26년 2월생 추정, 남매들 중 사진 제일 잘 찍어주심, 동글동글함 (공고 중 입양 가능)",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,새끼,dog
448567202600279,믹스견,2023(년생),F,N,"애기 8마리의 모견, 겁을 좀 먹어서 처음엔 방어적 입질, 천천히 쓰담 해주니까 긴장푸심",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,성체,dog
448567202600278,믹스견,2010(년생),M,N,"옷 착용, 보호자께서 바로 데리러 오심",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,종료(반환),노령,dog
448538202600084,믹스견,2026(60일미만)(년생),M,U,"검정갈색,순함 (구조단구조)",양산시 동물보호센터,경상남도 양산시 동면 양산대로 618  양산시 농업기술센터,055-392-5669,보호중,새끼,dog
448538202600083,믹스견,2026(60일미만)(년생),F,U,"흰색,순함 (구조단구조)",양산시 동물보호센터,경상남도 양산시 동면 양산대로 618  양산시 농업기술센터,055-392-5669,보호중,새끼,dog
448538202600082,믹스견,2026(60일미만)(년생),M,U,"검정갈색,순함 (구조단구조)",양산시 동물보호센터,경상남도 양산시 동면 양산대로 618  양산시 농업기술센터,055-392-5669,보호중,새끼,dog
448538202600081,믹스견,2026(60일미만)(년생),M,U,"갈색,순함 (구조단구조)",양산시 동물보호센터,경상남도 양산시 동면 양산대로 618  양산시 농업기술센터,055-392-5669,보호중,새끼,dog
448538202600080,믹스견,2026(60일미만)(년생),F,U,"검정갈색,순함 (구조단구조)",양산시 동물보호센터,경상남도 양산시 동면 양산대로 618  양산시 농업기술센터,055-392-5669,보호중,새끼,dog
448538202600079,믹스견,2026(60일미만)(년생),M,U,"검정갈색,순함 (구조단구조)",양산시 동물보호센터,경상남도 양산시 동면 양산대로 618  양산시 농업기술센터,055-392-5669,보호중,새끼,dog
448538202600078,믹스견,2026(60일미만)(년생),M,U,"검정갈색,순함 (구조단구조)",양산시 동물보호센터,경상남도 양산시 동면 양산대로 618  양산시 농업기술센터,055-392-5669,보호중,새끼,dog
447523202600307,믹스견,2023(년생),M,N,사람을 너무 좋아해서 문만 열면 달려오더라고요 (사진 찍기 힘들었음),예천군유기동물보호소,"경상북도 예천군 예천읍 충효로 632-84 (예천읍, 유기동물보호소) ",054-650-6578,보호중,성체,dog
447502202600163,믹스견,2024(년생),M,U,"포획틀구조, 매우 예민하고 경계가 있음, 호빵같은 둥글둥글한 귀욤상 얼굴인데 성격은 ....",(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,성체,dog
446501202600067,믹스견,2025(년생),F,N,"쫑긋한 귀, 무리지어 농작을 피해를 주는 유기견",신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,새끼,dog
446497202600104,믹스견,2023(년생),F,N,묘량면 황량로길 저수지에서 구조된 두마리 중 암컷 믹스 강아지,영광동물보호센터,전라남도 영광군 불갑면 함영로 2755-48  ,010-9188-5525,보호중,성체,dog
446497202600103,믹스견,2025(년생),F,N,묘량면 황량로길 저수지에서 구조된 두마리 중 암컷 믹스 강아지,영광동물보호센터,전라남도 영광군 불갑면 함영로 2755-48  ,010-9188-5525,보호중,새끼,dog
446493202600062,믹스견,2026(년생),M,U,사람을 경계함.,해남유기동물보호센터,전라남도 해남군 해남읍 용머리길 14-37  ,061-531-3916,보호중,새끼,dog
446493202600061,기타,2022(년생),M,U,사람을 경계함.,해남유기동물보호센터,전라남도 해남군 해남읍 용머리길 14-37  ,061-531-3916,보호중,성체,dog
446492202600014,믹스견,2025(년생),M,U,기질이 온순하고 빨간 목줄을 착용하고 있음,강진군 유기견 보호소,"전라남도 강진군 강진읍 초지길 109-62 (강진읍, 강진군상하수도사업소) ",061-430-3237,보호중,새끼,dog
444461202600143,진도견,2025(년생),F,U,빨강 목줄. 분홍 코. 퐁실퐁실함. 해맑고 사람을 너무 좋아함. 착하며 귀여움,예산임시동물보호센터,충청남도 예산군 예산읍 군청로 22  ,041-339-7838,보호중,새끼,dog
444455202600235,프렌치 불독,2022(년생),F,U,검정털에 부분 갈색털이 섞여있음,제일동물병원,충청남도 금산군 금산읍 비단로 59  ,041-751-3739,종료(반환),성체,dog
444450202600059,믹스견,2021(년생),F,U,"심장사상충양성, 파보 음성, 종합&광견병 백신, 혈전치료&혈전용해제 투여",공주시 동물보호센터,충청남도 공주시 우성면 내산목천길 52-15  ,041-840-3495,보호중,성체,dog
444450202600057,믹스견,2021(년생),M,N,"심장사상충 양성, 파보 음성, 종합&광견병 백신, 혈전치료&혈전약 투여",공주시 동물보호센터,충청남도 공주시 우성면 내산목천길 52-15  ,041-840-3495,보호중,성체,dog
443445202600152,도사 믹스견,2022(년생),F,U,전반적인 예후는 지켜봐야함,증평 가정견 훈련소,충청북도 증평군 도안면 입장길 239  ,010-3169-1151,보호중,성체,dog
443442202600013,믹스견,2026(년생),M,U,"어미와 다른 강아지가 있었으나, 이동하여 사라짐",보은군동물보호센터,충청북도 보은군 보은읍 뱃들로 47  ,043-540-3643,보호중,새끼,dog
442422202600013,비숑 프리제,2023(년생),F,Y,농기센 부근 비숑 암컷 5키로 상태 좋음,태백시유기동물보호소,강원도 태백시 문의재로 5 (통동) ,010-6380-5566,종료(반환),성체,dog
441560202600150,보스턴 테리어,2019(년생),M,Y,친화적. 코 검정. 눈곱. 회색 목줄. 양 눈 혼탁. 꼬리 단미. 털 상태 양호. 칩 있음. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,종료(반환),성체,dog
441553202600651,믹스견,2022(년생),M,U,다친 상태로 입소한 겁 많은 믹스견/뒷다리를 쓰지 못하며 움직이지 못하는 상태/교통사고 추청,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,종료(자연사),성체,dog
441553202600649,한국 고양이,2024(년생),Q,U,교통사고 추정/상태가 많이 안좋음,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,종료(안락사),성체,cat
441553202600648,믹스견,2025(년생),M,U,겁 많고 울적한 표정을 짓는 귀여운 믹스견/귀가 얼굴에 비해 작은편/핑크코,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog
441553202600618,비숑 프리제,2024(년생),F,U,사람 좋아하고 너무 이쁘게 생긴 비숑/칩 없음/인형같이 귀여운 외모/임신 추정,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,성체,dog
441414202600079,믹스견,2023(년생),F,U,경계. 겁 많음. 온순. 얌전. 눈곱. 머즐 검정. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,031-867-9119,보호중,성체,dog
441409202600141,믹스견,2024(년생),M,N,사나움. 코 검정. 눈곱. 흰색 끈 목줄. 며느리 발톱. 양 전지 상처. 좌 전지 절뚝거림. 우측 어깨 상처.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,성체,dog
441408202600295,믹스견,2020(년생),M,N,순함,안성시동물보호센터,경기도 안성시 보개원삼로 157 (가사동) 미래동물병원,031-673-5491,보호중,성체,dog
441406202600157,믹스견,2026(년생),F,U,노란색 바탕에 양 끝 초록색 목줄 착용. 눈곱. 온순. 얌전. 사람 잘 따름. 꼬리 단미 안됨. 털 약간 때탐.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,새끼,dog
441406202600156,믹스견,2025(년생),F,U,분홍 코. 눈곱. 온순. 얌전. 겁 많음. 꼬리 단미 안됨. 털 때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,새끼,dog
441406202600155,믹스견,2025(년생),F,U,갈색 코. 온순. 얌전. 겁 많음. 눈곱. 꼬리 단미 안됨. 털 때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,새끼,dog
441406202600154,믹스견,2025(년생),M,N,얌전. 겁 많음. 눈곱. 꼬리 단미 안됨. 털 때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,새끼,dog
441406202600153,믹스견,2026(년생),F,U,경계. 방어적 입질. 겁 많음. 코 분홍. 눈곱. 꼬리 단미 안됨. 털 때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,새끼,dog
441406202600152,믹스견,2026(년생),F,U,겁 있음. 방어적 입질. 코 분홍. 눈곱. 눈물 자국. 꼬리 단미 안됨. 털 때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,새끼,dog
441406202600151,믹스견,2026(년생),M,N,경계. 방어적 입질. 겁 많음. 눈곱. 코 가운데 분홍. 꼬리 단미 안됨. 털 때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,새끼,dog
441398202600084,푸들,2018(년생),M,N,온순.얌전.사람좋아함.눈곱.눈물자국.치석.왼쪽눈혼탁.꼬리단미안됨.털상태양호.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,노령,dog
441392202600051,믹스견,2019(년생),M,N,사람따름.하늘색바탕에흰글씨로'아들'적힌옷착용.온순.사람잘따름.눈물자국.눈곱/치석심함.꼬리단미안됨.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,031-867-9119,보호중,성체,dog
441374202600198,푸들,2014(년생),M,Y,푸들,수원시 동물보호센터,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",031-5191-3557,종료(반환),노령,dog
431372202600124,믹스견,2023(년생),M,N,엄청 활발하고 힘 셈,울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543  ,052-238-6113,보호중,성체,dog
429363202600071,미니어쳐 슈나우저,2025(년생),M,N,"26-0137 레오, 귀가예정",광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,종료(반환),새끼,dog
429363202600070,포메라니안,2025(년생),F,N,"26-0136 포미, 귀가예정",광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,종료(반환),새끼,dog
429362202600044,비숑 프리제,2025(년생),M,N,"26-0138 이톨, 가방하네스 착용",광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,종료(반환),새끼,dog
428349202600117,기타축종,2025(년생),M,N,순함,신공항동물병원,인천광역시 중구 운남동로3번길 9 (운남동) ,032-751-4598,보호중,새끼,dog
427348202600185,한국 고양이,2025(년생),F,N,횡와로 쓰러져 움직이지 못함. ,화원연합동물병원,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,053-634-7975,보호중,새끼,cat
427345202600095,푸들,2022(년생),M,N,등록견,대구유기동물보호협회,대구광역시 동구 금강로 151-13 (금강동) ,053-964-6258,종료(반환),성체,dog
426340202600043,골든 리트리버,2023(년생),M,N,"순함, 귀여움, 갈색",사단법인 동부,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,종료(반환),성체,dog
426339202600027,믹스견,2021(년생),F,N,"뒷다리가불편함,온순하나겁이많음,경계심",부산동물보호센터,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,051-832-7119,보호중,성체,dog
426335202600047,믹스견,2023(년생),M,N,"교통사고, 뒷다리 부상, 검정 목줄 착용",동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,성체,dog
411322202600084,믹스견,2016(년생),F,U,활발. 친화적.양 눈 혼탁. 치석. 왼쪽 앞다리 골절 되었다가 자가 치유된 흔적/장애 있음. 꼬리 단미. 칩.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,031-867-9119,보호중,노령,dog
411321202600044,믹스견,2022(년생),M,N,코팥죽색.콧등탈모.진드기오염.빨간목줄착용. 양후지상처/사타구니쓸린상처.기력없음.꼬리단미안됨.,한국동물구조관리협회,경기도 양주시 남면 상수리 410-1,031-867-9119,보호중,성체,dog
411310202600148,포메라니안,2016(년생),M,Y,포메 믹스 추정. 코 갈/검. 눈곱. 치석. 친화적. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-868-2851,보호중,노령,dog
411304202600089,한국 고양이,2021(년생),F,U,사나움.심한눈곱/콧물.우안못뜸.이표.비강출혈.하악골절.꼬리중간절단.윗앞니4개/아래앞니5개빠짐.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,성체,cat
448567202600274,보스턴 테리어,2019(년생),F,U,"내장칩 있음, 분실 신고도 접수된 아이, 보호자와 연락됨",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,종료(반환),성체,dog
448548202600259,믹스견,2026(년생),F,N,마을배회 ,태민동물보호센터,"경상남도 합천군 합천읍 옥산로 16 (합천읍, 까치빌라) 태민동물병원",010-2868-2108,보호중,새끼,dog
448548202600258,믹스견,2026(년생),F,N,마을배회 ,태민동물보호센터,"경상남도 합천군 합천읍 옥산로 16 (합천읍, 까치빌라) 태민동물병원",010-2868-2108,보호중,새끼,dog
448548202600257,믹스견,2026(년생),F,N,마을배회 ,태민동물보호센터,"경상남도 합천군 합천읍 옥산로 16 (합천읍, 까치빌라) 태민동물병원",010-2868-2108,보호중,새끼,dog
448548202600256,믹스견,2023(년생),F,N,비닐하우스 배회 ,태민동물보호센터,"경상남도 합천군 합천읍 옥산로 16 (합천읍, 까치빌라) 태민동물병원",010-2868-2108,보호중,성체,dog
