desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species,mbti_label,filename
447512900000149.0,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,종합축산,경상북도 문경시 중앙로 170 (흥덕동) 종합축산,054-552-2233,보호중,새끼,dog,ENFP,
447513900000150.0,믹스견,2025(년생),F,N,호기심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog,ENFP,
442420900000151.0,믹스견,2026(년생),M,N,호기심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,강릉시 동물사랑센터,강원도 강릉시 성산면 내맬길 172  ,033-641-7515,보호중,새끼,dog,ENFP,
450650900000152.0,믹스견,2026(년생),M,N,궁금증이 많음 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ENFP,
448535900000153.0,믹스견,2026(년생),M,U,궁금증이 많음 왕성한 새끼로 장난스러움가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,(사)동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,새끼,dog,ENFP,
445467900000154.0,믹스견,2025(년생),M,N,호기심 왕성한 새끼로 익살스러움가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,dog,ENFP,
450650900000155.0,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ENFP,
441553900000156.0,믹스견,2026(60일미만)(년생),F,N,궁금증이 많음 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,ENFP,
445467900000157.0,믹스견,2025(년생),M,N,탐구심 왕성한 새끼로 재기발랄함가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,dog,ENFP,
445470900000158.0,믹스견,2026(60일미만)(년생),M,N,궁금증이 많음 왕성한 새끼로 재기발랄함가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,새끼,dog,ENFP,
450650900000159.0,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ENFP,
448548900000160.0,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,태민동물보호센터,"경상남도 합천군 합천읍 옥산로 16 (합천읍, 까치빌라) 태민동물병원",010-2868-2108,보호중,새끼,dog,ENFP,
446485900000161.0,믹스견,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 익살스러움가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,061-380-2734,보호중,새끼,dog,ENFP,
447519900000162.0,믹스견,2026(60일미만)(년생),F,U,궁금증이 많음 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog,ENFP,
445470900000163.0,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,새끼,dog,ENFP,
447519900000164.0,믹스견,2026(60일미만)(년생),F,U,새로운 것에 관심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog,ENFP,
450650900000165.0,믹스견,2026(년생),M,N,새로운 것에 관심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ENFP,
445470900000166.0,믹스견,2026(60일미만)(년생),M,N,새로운 것에 관심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,새끼,dog,ENFP,
448535900000167.0,믹스견,2026(년생),M,U,탐구심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,(사)동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,새끼,dog,ENFP,
441553900000168.0,믹스견,2026(60일미만)(년생),F,N,새로운 것에 관심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,ENFP,
450650900000169.0,믹스견,2026(년생),M,N,탐구심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ENFP,
445467900000170.0,믹스견,2025(년생),M,N,새로운 것에 관심 왕성한 새끼로 재기발랄함가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,dog,ENFP,
441553900000171.0,믹스견,2026(60일미만)(년생),F,N,새로운 것에 관심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,ENFP,
447513900000172.0,믹스견,2025(년생),F,N,호기심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog,ENFP,
450650900000173.0,믹스견,2026(년생),F,N,새로운 것에 관심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ENFP,
442420900000174.0,믹스견,2026(년생),M,N,호기심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,강릉시 동물사랑센터,강원도 강릉시 성산면 내맬길 172  ,033-641-7515,보호중,새끼,dog,ENFP,
447513900000175.0,믹스견,2025(년생),F,N,탐구심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog,ENFP,
445467900000176.0,믹스견,2026(60일미만)(년생),M,N,궁금증이 많음 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,dog,ENFP,
448548900000177.0,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,태민동물보호센터,"경상남도 합천군 합천읍 옥산로 16 (합천읍, 까치빌라) 태민동물병원",010-2868-2108,보호중,새끼,dog,ENFP,
445467900000178.0,믹스견,2025(년생),M,N,새로운 것에 관심 왕성한 새끼로 재기발랄함가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,dog,ENFP,
447512900000179.0,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,종합축산,경상북도 문경시 중앙로 170 (흥덕동) 종합축산,054-552-2233,보호중,새끼,dog,ENFP,
448535900000180.0,믹스견,2026(년생),M,U,호기심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,(사)동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,새끼,dog,ENFP,
448535900000181.0,믹스견,2026(년생),M,U,호기심 왕성한 새끼로 장난스러움가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,(사)동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,새끼,dog,ENFP,
445467900000182.0,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 익살스러움가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,dog,ENFP,
446494900000183.0,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 재기발랄함가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,보호중,새끼,dog,ENFP,
445467900000184.0,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,dog,ENFP,
426340900000000.0,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 조심스러운 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,사단법인 동부,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,dog,INFP,
426340900000001.0,믹스견,2026(60일미만)(년생),M,N,궁금증이 많음 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,사단법인 동부,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,dog,INFP,
428356900000002.0,믹스견,2025(년생),F,N,궁금증이 많음 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,한마음동물병원,경기도 김포시 통진읍 김포대로 2025  ,032-562-0075,보호중,새끼,dog,INFP,
426340900000003.0,한국 고양이,2026(60일미만)(년생),Q,N,호기심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,사단법인 동부,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat,INFP,
447513900000004.0,믹스견,2025(년생),F,N,탐구심 왕성한 새끼로 조심스러운 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog,INFP,
428356900000005.0,믹스견,2025(년생),F,N,새로운 것에 관심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,한마음동물병원,경기도 김포시 통진읍 김포대로 2025  ,032-562-0075,보호중,새끼,dog,INFP,
469569900000006.0,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 낯선 것을 무서워함고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,보호중,새끼,dog,INFP,
444452900000007.0,믹스견,2026(년생),M,N,호기심 왕성한 새끼로 낯선 것을 무서워함고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,041-530-6200,종료(반환),새끼,dog,INFP,
469569900000008.0,믹스견,2026(년생),F,N,새로운 것에 관심 왕성한 새끼로 소심한 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,보호중,새끼,dog,INFP,
469569900000009.0,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,보호중,새끼,dog,INFP,
469569900000010.0,믹스견,2026(년생),F,N,탐구심 왕성한 새끼로 소심한 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,보호중,새끼,dog,INFP,
431369900000011.0,한국 고양이,2026(60일미만)(년생),M,N,탐구심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,052-238-6113,보호중,새끼,cat,INFP,
450650900000012.0,믹스견,2026(년생),M,N,궁금증이 많음 왕성한 새끼로 소심한 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,INFP,
469569900000013.0,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 낯선 것을 무서워함고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,보호중,새끼,dog,INFP,
441393900000014.0,한국 고양이,2026(년생),F,N,새로운 것에 관심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,보호중,새끼,cat,INFP,
431369900000015.0,한국 고양이,2026(60일미만)(년생),M,N,궁금증이 많음 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,052-238-6113,보호중,새끼,cat,INFP,
428356900000016.0,믹스견,2025(년생),F,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,한마음동물병원,경기도 김포시 통진읍 김포대로 2025  ,032-562-0075,보호중,새끼,dog,INFP,
446485900000017.0,믹스견,2026(60일미만)(년생),F,N,탐구심 왕성한 새끼로 소심한 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,061-380-2734,보호중,새끼,dog,INFP,
426340900000018.0,한국 고양이,2026(60일미만)(년생),Q,N,새로운 것에 관심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,사단법인 동부,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat,INFP,
431369900000019.0,한국 고양이,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,052-238-6113,보호중,새끼,cat,INFP,
441393900000020.0,한국 고양이,2026(년생),F,N,호기심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,보호중,새끼,cat,INFP,
450650900000021.0,믹스견,2026(년생),M,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,INFP,
450650900000022.0,믹스견,2026(년생),M,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,INFP,
446485900000023.0,믹스견,2026(60일미만)(년생),F,N,탐구심 왕성한 새끼로 소심한 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,061-380-2734,보호중,새끼,dog,INFP,
426340900000024.0,한국 고양이,2026(60일미만)(년생),Q,N,궁금증이 많음 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,사단법인 동부,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat,INFP,
469569900000025.0,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,보호중,새끼,dog,INFP,
448541900000026.0,믹스견,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 조심스러운 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,창녕 유기동물보호소,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,010-5488-5003,보호중,새끼,dog,INFP,
431369900000027.0,한국 고양이,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,052-238-6113,보호중,새끼,cat,INFP,
469569900000028.0,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,보호중,새끼,dog,INFP,
448547900000029.0,믹스견,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,거창군 동물보호소,경상남도 거창군 거창읍 가실길 203  ,010-2617-6245,보호중,새끼,dog,INFP,
431369900000030.0,한국 고양이,2026(60일미만)(년생),M,N,탐구심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,052-238-6113,보호중,새끼,cat,INFP,
441393900000031.0,한국 고양이,2026(년생),F,N,새로운 것에 관심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,보호중,새끼,cat,INFP,
450650900000032.0,믹스견,2026(년생),M,N,새로운 것에 관심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,INFP,
441393900000033.0,한국 고양이,2026(년생),F,N,새로운 것에 관심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,보호중,새끼,cat,INFP,
469569900000034.0,믹스견,2026(년생),F,N,새로운 것에 관심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,보호중,새끼,dog,INFP,
444452900000035.0,믹스견,2026(년생),M,N,호기심 왕성한 새끼로 낯선 것을 무서워함고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,041-530-6200,종료(반환),새끼,dog,INFP,
448547900000036.0,믹스견,2026(60일미만)(년생),F,N,새로운 것에 관심 왕성한 새끼로 조심스러운 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,거창군 동물보호소,경상남도 거창군 거창읍 가실길 203  ,010-2617-6245,보호중,새끼,dog,INFP,
428356900000037.0,믹스견,2025(년생),F,N,탐구심 왕성한 새끼로 조심스러운 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,한마음동물병원,경기도 김포시 통진읍 김포대로 2025  ,032-562-0075,보호중,새끼,dog,INFP,
469569900000038.0,믹스견,2026(년생),F,N,새로운 것에 관심 왕성한 새끼로 조심스러운 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,보호중,새끼,dog,INFP,
447513900000039.0,믹스견,2025(년생),F,N,호기심 왕성한 새끼로 낯선 것을 무서워함고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog,INFP,
469569900000040.0,믹스견,2026(년생),F,N,탐구심 왕성한 새끼로 소심한 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,보호중,새끼,dog,INFP,
448541900000041.0,믹스견,2026(60일미만)(년생),F,N,탐구심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,창녕 유기동물보호소,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,010-5488-5003,보호중,새끼,dog,INFP,
426340900000042.0,믹스견,2026(60일미만)(년생),M,N,탐구심 왕성한 새끼로 조심스러운 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,사단법인 동부,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,dog,INFP,
447513900000043.0,믹스견,2025(년생),F,N,궁금증이 많음 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog,INFP,
469569900000044.0,믹스견,2026(년생),F,N,탐구심 왕성한 새끼로 낯선 것을 무서워함고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,보호중,새끼,dog,INFP,
469569900000045.0,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,세종유기동물보호센터,세종특별자치시  전동면 미륵당1길 188 (전동면) ,010-4435-3720,보호중,새끼,dog,INFP,
426340900000046.0,한국 고양이,2026(60일미만)(년생),Q,N,호기심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,사단법인 동부,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat,INFP,
450650900000047.0,믹스견,2026(년생),M,N,궁금증이 많음 왕성한 새끼로 낯선 것을 무서워함고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,INFP,
441393900000048.0,한국 고양이,2026(년생),F,N,새로운 것에 관심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,보호중,새끼,cat,INFP,
447513900000049.0,믹스견,2025(년생),F,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog,INFP,
441393900000050.0,한국 고양이,2026(년생),F,N,궁금증이 많음 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,보호중,새끼,cat,INFP,
428356900000051.0,믹스견,2025(년생),F,N,탐구심 왕성한 새끼로 조심스러운 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,한마음동물병원,경기도 김포시 통진읍 김포대로 2025  ,032-562-0075,보호중,새끼,dog,INFP,
426340900000052.0,믹스견,2026(60일미만)(년생),M,N,탐구심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,사단법인 동부,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,dog,INFP,
448541900000053.0,믹스견,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,창녕 유기동물보호소,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,010-5488-5003,보호중,새끼,dog,INFP,
441393900000054.0,한국 고양이,2026(년생),F,N,새로운 것에 관심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,보호중,새끼,cat,INFP,
447513900000055.0,믹스견,2025(년생),F,N,탐구심 왕성한 새끼로 조심스러운 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog,INFP,
446485900000056.0,믹스견,2026(60일미만)(년생),F,N,탐구심 왕성한 새끼로 낯선 것을 무서워함고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,061-380-2734,보호중,새끼,dog,INFP,
447513900000057.0,믹스견,2025(년생),F,N,호기심 왕성한 새끼로 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog,INFP,
450650900000058.0,믹스견,2026(년생),M,N,탐구심 왕성한 새끼로 조심스러운 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,INFP,
446494900000059.0,믹스견,2026(60일미만)(년생),M,N,탐구심 왕성한 새끼로 소심한 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,보호중,새끼,dog,INFP,
450650900000060.0,믹스견,2026(년생),M,N,호기심 왕성한 새끼로 조심스러운 편고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,INFP,
