desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species,mbti_label,filename
428445569036461.0,허스키,2026(년생),F,N,독자적이고 온화함. 친해지면 붙임성이 좋음.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,종료(반환),새끼,dog,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/609249411578685077.jpg
464088895599098.0,비글,2014(년생),F,N,노령임에도 카리스마 있고 영리함. 새로운 것을 잘 배움.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,보호중,노령,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/865581675923831934.jpg
440212677438163.0,치와와,2022(년생),M,Y,낯선 사람을 경계하나 익숙해지면 애교가 많음. 익숙한 사람에게는 많은 애정을 줌.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,종료(반환),성체,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/736212792797595187.jpg
444274428846708.0,시츄,2019(년생),F,N,활발한 성체로 소심하지만 따뜻함. 안정적인 환경을 선호함.,남해군동물보호센터,경상남도 남해군 이동면 남해대로 2449,055-860-3974,종료(반환),성체,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/042570495234181086.jpg
406492975533399.0,스피츠,2024(년생),F,Y,활발한 성체로 꼼꼼하고 독립적임. 안정적인 환경을 선호함.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,보호중,성체,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/230729226265923278.jpg
489128653984028.0,보더콜리,2011(년생),M,N,나이에 비해 사교적이고 명랑함. 친화력이 좋음.,대전광역시 동물보호센터,대전광역시 유성구 외삼동 540,042-270-0971,보호중,노령,dog,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/128463985547435537.jpg
474715515473272.0,비숑프리제,2012(년생),F,N,나이가 있지만 조심스러운 편이고 소심함. 익숙한 사람에게는 많은 애정을 줌.,대전광역시 동물보호센터,대전광역시 유성구 외삼동 540,042-270-0971,보호중,노령,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/056970959467598751.jpg
449659420676147.0,믹스묘,2026(년생),F,Y,호기심 왕성한 새끼로 자기 주도적이고 조용함. 익숙한 환경에서 안정적임.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,보호중,새끼,cat,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/831883038882971416.jpg
498360487607176.0,치와와,2014(년생),F,Y,고령이지만 실용적이고 독립적임. 혼자만의 공간을 선호함.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,종료(반환),노령,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/108522325584464775.jpg
482028103751646.0,시츄,2020(년생),F,N,활발한 성체로 이상적이고 내성적임. 익숙한 사람에게는 많은 애정을 줌.,서울특별시 동물보호센터,서울특별시 마포구 상암동 481-6,02-304-8308,보호중,성체,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/353732437081723841[5].jpg
457838622717112.0,포메라니안,2026(년생),F,N,아직 작지만 지적 호기심이 강하고 독립적임. 호기심은 많으나 신중히 행동함.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,종료(반환),새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/130326464345443452.jpg
466186958371128.0,한국 고양이,2014(년생),M,N,고령이지만 즉흥적이고 순함. 사람을 잘 따름.,전라남도 동물보호센터,전라남도 무안군 삼향면 남악3로 38,061-286-6861,종료(반환),노령,cat,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/185256712965245059[4].jpg
422747294531965.0,보더콜리,2026(60일미만)(년생),F,Y,창의적이고 활발함. 새로운 것에 흥미를 보임.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,종료(반환),새끼,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/180540085380942079.jpg
416045003858947.0,치와와,2012(년생),F,N,고령이지만 친근하고 사람을 좋아함. 사람과 함께 있는 것을 즐김.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,보호중,노령,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/515219836230817260.jpg
492954332487736.0,진도견,2026(년생),M,U,자기주장이 강하고 영리함. 환경 변화에 빠르게 적응함.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,보호중,새끼,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/919866132940635724.jpg
496704774161134.0,기타,2023(년생),F,Y,소심하지만 따뜻함. 겁이 약간 있으나 금방 적응함.,충청북도 동물보호센터,충청북도 청주시 흥덕구 오송읍 오송생명로 187,043-220-5361,보호중,성체,cat,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/318601695786093084.jpg
418404817326707.0,푸들,2020(년생),M,Y,건강하고 세심하고 헌신적임. 혼자 노는 것을 즐김.,충청남도 동물보호센터,충청남도 천안시 동남구 성남면 화성리 65,041-573-0202,보호중,성체,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/480724249880153728.jpg
434917227996912.0,스피츠,2019(년생),M,Y,탐구적이고 내성적임. 자기 방식대로 탐색함.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,보호중,성체,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/892000835664502323[1].jpg
437335533998009.0,요크셔테리어,2011(년생),F,N,나이가 있지만 몽상적이고 감수성이 풍부함. 시간이 지나면 마음을 열음.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,보호중,노령,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/732226786827573859[1].jpg
474344404310335.0,푸들,2021(년생),M,Y,건강하고 조용하고 안정적이며 온순하고 사람을 잘 따름. 천천히 신뢰를 쌓으면 잘 따름.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,종료(반환),성체,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/259427133308911510.jpg
494583608998229.0,브리티쉬숏헤어,2023(년생),F,Y,건강하고 분석적이고 신중함. 신뢰가 쌓이면 충실하게 따름.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,보호중,성체,cat,INTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/104579688578893044[2].jpg
445974996176833.0,치와와,2024(년생),F,Y,안정적이고 내성적임. 배려심이 깊음.,대구광역시 동물보호센터,대구광역시 달성군 다사읍 세천로 27-24,053-803-5410,보호중,성체,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/395458240078449354.jpg
497906496242854.0,비글,2019(년생),M,N,활발한 성체로 온순하고 활기참. 사람을 잘 따름.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,종료(반환),성체,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/661848634938958524.jpg
410160810091704.0,믹스묘,2023(년생),F,Y,진지하고 낯선 사람에게 경계심을 보임. 믿을 수 있는 환경에서 안정을 찾음.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,성체,cat,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/070068334798524112.jpg
439918103408264.0,믹스견,2024(년생),M,N,건강하고 신중하고 경계심이 있음. 낯선 상황에서는 경계심을 보임.,충청남도 동물보호센터,충청남도 천안시 동남구 성남면 화성리 65,041-573-0202,종료(반환),성체,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/944312033669316293.jpg
430942567415338.0,아비시니안,2026(년생),F,Y,조용하고 자기만의 방식을 고수함. 자신만의 방식으로 애정을 표현함.,남해군동물보호센터,경상남도 남해군 이동면 남해대로 2449,055-860-3974,보호중,새끼,cat,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/224103580739701528.jpg
417981946163217.0,허스키,2026(년생),F,N,호기심 왕성한 새끼로 규칙적이고 얌전한 성격. 규칙을 잘 따름.,서울특별시 동물보호센터,서울특별시 마포구 상암동 481-6,02-304-8308,보호중,새끼,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/050285877484615997.jpg
469097105352162.0,스피츠,2012(년생),M,N,고령이지만 친근하고 사람을 좋아함. 함께 있는 것을 좋아함.,강원도 동물보호센터,강원도 원주시 문막읍 건등리 391,033-749-3435,보호중,노령,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/221198644713341812.jpg
438526982298110.0,스피츠,2026(년생),M,N,아직 작지만 신중하고 분석적임. 익숙해지면 장난기를 보임.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,보호중,새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/821032513588986644[4].jpg
434006147520706.0,믹스견,2026(60일미만)(년생),M,N,아직 어리지만 내성적이고 감수성이 풍부함. 신뢰가 쌓이면 애정 표현을 함.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,종료(반환),새끼,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/430141574849833295.jpg
453985943532861.0,슈나우져,2026(년생),F,Y,호기심 왕성한 새끼로 통솔력 있고 활발함. 사람을 매우 좋아하고 붙임성이 있음.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,보호중,새끼,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/813805732136788645.jpg
434900128048957.0,러시안블루,2023(년생),M,N,건강하고 명랑하고 에너지가 넘침. 사람과 함께 있는 것을 즐김.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,성체,cat,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/979223075265822806.jpg
411524321629362.0,치와와,2026(60일미만)(년생),M,N,아직 작지만 생동감 넘치고 장난스러움. 놀이를 통해 유대감을 쌓음.,대구광역시 동물보호센터,대구광역시 달성군 다사읍 세천로 27-24,053-803-5410,보호중,새끼,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/010271416475161827.jpg
479645128830814.0,보더콜리,2026(년생),F,Y,탐구심 왕성한 새끼로 세심하고 헌신적임. 천천히 신뢰를 쌓으면 잘 따름.,전라남도 동물보호센터,전라남도 무안군 삼향면 남악3로 38,061-286-6861,종료(안락사),새끼,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/107924382484272465[2].jpg
463454003690426.0,기타,2010(년생),F,N,고령이지만 쾌활하고 장난기 가득함. 사람과 함께 있는 것을 즐김.,충청남도 동물보호센터,충청남도 천안시 동남구 성남면 화성리 65,041-573-0202,보호중,노령,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/725168447314682570.jpg
435250078142663.0,포메라니안,2026(60일미만)(년생),M,Y,아직 작지만 사교적이고 따뜻함. 누구와도 잘 지냄.,광주광역시 동물보호센터,광주광역시 광산구 삼거동 862,062-613-7651,보호중,새끼,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/348755355978799632.jpg
417615703969504.0,믹스묘,2021(년생),M,U,예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,보호중,성체,cat,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/360023745786447177.jpg
409872984425842.0,허스키,2022(년생),M,Y,쾌활하고 장난기 가득함. 활기차게 잘 놂.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,보호중,성체,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/491171599388864663.jpg
483419804469718.0,닥스훈트,2013(년생),F,Y,노령임에도 분석적이고 호기심이 많음. 호기심은 많으나 신중히 행동함.,대구광역시 동물보호센터,대구광역시 달성군 다사읍 세천로 27-24,053-803-5410,보호중,노령,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/738077379779550937.jpg
463254341517734.0,러시안블루,2026(년생),M,Y,호기심 왕성한 새끼로 활동적이고 명랑함. 누구와도 잘 어울림.,서울특별시 동물보호센터,서울특별시 마포구 상암동 481-6,02-304-8308,종료(자연사),새끼,cat,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/749490228403595442.jpg
463386559617487.0,닥스훈트,2020(년생),M,N,건강하고 안정적이고 내성적임. 배려심이 깊음.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,보호중,성체,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/639873407071644758[2].jpg
455410720970562.0,스코티시폴드,2010(년생),F,Y,노령임에도 체계적이고 충실함. 낯선 상황에서는 경계심을 보임.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,종료(반환),노령,cat,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/595106084311886091.jpg
488550544441045.0,골든 리트리버,2026(60일미만)(년생),M,N,귀여운 새끼로 내성적이고 감수성이 풍부함. 안전한 환경에서 잘 적응함.,남해군동물보호센터,경상남도 남해군 이동면 남해대로 2449,055-860-3974,보호중,새끼,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/356071420829190646.jpg
421080531292662.0,요크셔테리어,2026(년생),M,U,귀여운 새끼로 주체적이고 학습 능력이 뛰어남. 사람을 매우 좋아하고 붙임성이 있음.,전라남도 동물보호센터,전라남도 무안군 삼향면 남악3로 38,061-286-6861,보호중,새끼,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/095804014615970001.jpg
486128048200176.0,슈나우져,2024(년생),F,Y,안정 지향적이고 온순함. 안정적인 환경을 선호함.,충청남도 동물보호센터,충청남도 천안시 동남구 성남면 화성리 65,041-573-0202,종료(안락사),성체,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/416772820437356461.jpg
442463283187045.0,브리티쉬숏헤어,2010(년생),M,N,나이에 비해 활기차고 낙천적임. 활발하게 놀기를 즐김.,서울특별시 동물보호센터,서울특별시 마포구 상암동 481-6,02-304-8308,종료(자연사),노령,cat,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/403476334759493331.jpg
495627574310002.0,한국 고양이,2023(년생),M,Y,성실하고 얌전함. 훈련에 잘 반응함.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,보호중,성체,cat,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/409297537613324876.jpg
477690200771442.0,래브라도 리트리버,2026(년생),M,N,아직 어리지만 독자적이고 온화함. 조용히 곁에 있는 것을 좋아함.,경상남도 동물보호센터,경상남도 진주시 가좌동 936,055-254-4151,종료(안락사),새끼,dog,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/109305453416917040.jpg
485459431670450.0,푸들,2012(년생),M,N,나이가 있지만 애교가 넘치고 에너지가 넘침. 새로운 만남을 즐김.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,종료(자연사),노령,dog,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/028227009345962622.jpg
402417950904626.0,슈나우져,2016(년생),F,N,나이가 있지만 독립적이고 자기 의사 표현이 강함. 혼자 있는 것을 무서워함.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,종료(안락사),노령,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/251148177113708539.jpg
414474438474096.0,브리티쉬숏헤어,2019(년생),Q,Y,기질이 온순하여 사람을 잘 따르고 얌전함. 믿음직함.,전라남도 동물보호센터,전라남도 무안군 삼향면 남악3로 38,061-286-6861,보호중,성체,cat,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/663183647462198287[5].jpg
472199424981829.0,푸들,2012(년생),F,Y,나이가 있지만 호기심이 많고 장난스러움. 주변을 즐겁게 만듦.,대전광역시 동물보호센터,대전광역시 유성구 외삼동 540,042-270-0971,보호중,노령,dog,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/001094396907844736.jpg
494299553631573.0,기타,2022(년생),F,Y,활발한 성체로 온순하고 느긋한 성격. 겁이 약간 있으나 금방 적응함.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,종료(안락사),성체,cat,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/857726033360635999.jpg
404013658744888.0,치와와,2026(60일미만)(년생),M,Y,어린 나이에도 통솔력 있고 활발함. 훈련을 잘 따름.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,보호중,새끼,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/759097228582585455.jpg
430841476814854.0,치와와,2019(년생),F,Y,탐구적이고 내성적임. 호기심은 많으나 신중히 행동함.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,보호중,성체,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/741470253433210472.jpg
414234878900529.0,비글,2023(년생),F,N,창의적이고 활발함. 낯선 환경도 잘 적응함.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동),055-225-5701,보호중,성체,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/255433492321243025.jpg
422005018586705.0,허스키,2026(년생),M,Y,귀여운 새끼로 내성적이고 온화함. 친해지면 붙임성이 좋음.,충청북도 동물보호센터,충청북도 청주시 흥덕구 오송읍 오송생명로 187,043-220-5361,보호중,새끼,dog,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/388807792909202670.jpg
439309121522805.0,기타,2026(년생),F,N,귀여운 새끼로 충실하고 배려심이 있음. 혼자 노는 것을 즐김.,경상남도 동물보호센터,경상남도 진주시 가좌동 936,055-254-4151,보호중,새끼,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/687149133669241740.jpg
474854571646821.0,치와와,2024(년생),M,Y,영리하고 훈련 능력이 뛰어남. 사람을 매우 좋아하고 붙임성이 있음.,전라남도 동물보호센터,전라남도 무안군 삼향면 남악3로 38,061-286-6861,종료(안락사),성체,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/709070378088669320.jpg
425418542824650.0,슈나우져,2015(년생),F,N,온화하고 헌신적임. 신뢰가 쌓이면 충실히 따름.,충청북도 동물보호센터,충청북도 청주시 흥덕구 오송읍 오송생명로 187,043-220-5361,보호중,노령,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/804146322254660156[2].jpg
463173808264931.0,비숑프리제,2020(년생),F,N,건강하고 재기발랄하고 활발함. 모든 것에 호기심을 보임.,전라남도 동물보호센터,전라남도 무안군 삼향면 남악3로 38,061-286-6861,보호중,성체,dog,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/394762542926456339[2].jpg
450278993996440.0,진도견,2026(60일미만)(년생),F,Y,어린 나이에도 실용적이고 독립적임. 행동하기 전에 충분히 살핌.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,보호중,새끼,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/509889832747243801[4].jpg
450505532147063.0,기타,2026(년생),M,Y,아직 어리지만 세심하고 헌신적임. 겁이 약간 있으나 금방 적응함.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,보호중,새끼,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/831221104708061323.jpg
452963957220855.0,기타,2013(년생),F,Y,노령임에도 원칙을 중시하고 헌신적임. 낯선 사람에게는 경계심이 강함.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,보호중,노령,cat,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/484327865051676874.jpg
455042354807871.0,기타,2026(년생),F,Y,호기심 왕성한 새끼로 사려 깊고 조용함. 신중하게 행동함.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/157043669643628237.jpg
409659566305727.0,기타,2026(년생),M,N,아직 어리지만 영리하고 탐색 욕구가 강함. 낯선 환경도 잘 적응함.,대전광역시 동물보호센터,대전광역시 유성구 외삼동 540,042-270-0971,보호중,새끼,cat,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/217589283905370137.jpg
434096432434500.0,보더콜리,2019(년생),F,N,차분하고 사람을 잘 따름. 믿음직함.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/689138080789295672[2].jpg
414134916125328.0,아비시니안,2024(년생),M,N,안정적이고 얌전함. 안정적인 환경을 좋아함.,전라남도 동물보호센터,전라남도 무안군 삼향면 남악3로 38,061-286-6861,보호중,성체,cat,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/238690139019873875[2].jpg
476568100723149.0,믹스견,2020(년생),M,N,활발한 성체로 영리하고 훈련 능력이 뛰어남. 환경 변화에 빠르게 적응함.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동),055-225-5701,보호중,성체,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/930640412107043105.jpg
409299371906826.0,기타,2015(년생),F,N,나이에 비해 공상적이고 예민함. 천천히 신뢰를 쌓으면 잘 따름.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,보호중,노령,cat,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/363782579390900678.jpg
404712984733476.0,러시안블루,2023(년생),M,N,믿음직하고 낯선 것을 경계함. 믿을 수 있는 환경에서 안정을 찾음.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,보호중,성체,cat,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/625284219958608765.jpg
421514991660568.0,믹스묘,2026(60일미만)(년생),F,N,아직 작지만 진지하고 낯선 사람에게 경계심을 보임. 믿을 수 있는 환경에서 안정을 찾음.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,새끼,cat,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/285642806200773493[4].jpg
494809426062517.0,포메라니안,2017(년생),F,N,나이가 있지만 안정적이고 얌전함. 믿음직함.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,종료(자연사),노령,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/897083696042644608.jpg
456927322518273.0,시츄,2022(년생),M,N,겁이 많고 소심한 편. 시간이 지나면 마음을 열음.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,성체,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/874977886658349973[2].jpg
461924724649728.0,골든 리트리버,2020(년생),F,N,통솔력 있고 활발함. 환경 변화에 빠르게 적응함.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,보호중,성체,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/906710099784429829.jpg
420506855428452.0,비숑프리제,2013(년생),F,Y,나이가 들었지만 섬세하고 감수성이 깊음. 익숙한 사람에게는 많은 애정을 줌.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,보호중,노령,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/029390940442895499.jpg
449838888833927.0,아비시니안,2024(년생),F,N,신중하고 경계심이 있음. 낯선 사람에게는 경계심이 강함.,경상남도 동물보호센터,경상남도 진주시 가좌동 936,055-254-4151,보호중,성체,cat,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/125427243677725371.jpg
476120180757644.0,비글,2026(년생),F,Y,어린 나이에도 온화하고 공감 능력이 뛰어남. 겁이 약간 있으나 금방 적응함.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,새끼,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/933074232893104988[5].jpg
401000934694781.0,포메라니안,2026(년생),F,N,냉철하고 독립적임. 신뢰 관계가 형성되면 헌신적임.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,새끼,dog,INTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/482126543402577351.jpg
